Opt_Level,Region,Size,Run_Iteration,FLOPs_per_cycle,AI,IPC,vIPC,DP_per_vec,%L1m,%L2m,%L3m,%Stall
-O3,-DTIME_REGION=6,-DSIZE=128,1,0.6804249905443043,0.0,1.3224976790564935,0.4533232472578482,1.5009708737864078,5.033517303455954,207.38823529411766,0.0,59.81569989340853
-O3,-DTIME_REGION=6,-DSIZE=512,1,0.6815570967338623,8205.333333333334,1.3106981722313624,0.4542975643162664,1.500243783520234,5.002931493940822,215.9979408291191,0.00421608859407499,58.47868944372654
-O3,-DTIME_REGION=6,-DSIZE=2048,1,0.647757376062364,0.5916273753393342,1.2425630368649323,0.4318206863118094,1.5000610128126908,5.081092999052954,199.83287429973956,62.359144329055724,59.75701492876784
-O2,-DTIME_REGION=0,-DSIZE=128,2,1.3423483731113033,17029.0,2.723210607184976,1.3423483731113033,1.0,2.7021611444840095,43.369895463206134,0.011621150493898896,8.000160117748129
-O2,-DTIME_REGION=0,-DSIZE=512,2,1.4680938661451515,21608.897959183672,2.8098438509151316,1.4680938661451515,1.0,3.066237880307356,201.9653966257799,0.0018425707547169812,6.313438016504576
-O2,-DTIME_REGION=0,-DSIZE=2048,2,1.4258887633486135,1.5128734308973002,2.6874735403969323,1.4258887633486135,1.0,14.092218660150078,39.520495207364036,29.807419596856427,11.240099699700322
-O2,-DTIME_REGION=4,-DSIZE=128,2,1.6784339538020243,0.0,3.842365298925231,1.6784339538020243,1.0,1.526043631281754,36.64360077301914,0.0,4.9716546154417
-O2,-DTIME_REGION=4,-DSIZE=512,2,1.792897024142537,36087.1724137931,4.050885088055079,1.792897024142537,1.0,1.698394856766921,205.08508909659068,0.0012385503494206787,3.129760448426412
-O2,-DTIME_REGION=4,-DSIZE=2048,2,1.4902610627711326,1.5316972866200431,3.3565560379907042,1.4902610627711326,1.0,8.555197440828726,39.82204741182808,29.918889362759437,18.43915228749012
-O2,-DTIME_REGION=5,-DSIZE=128,2,0.0,0.0,2.7244486807330706,0.0,0.0,14.855964721379072,162.2976098689283,0.0,36.20943633291452
-O2,-DTIME_REGION=5,-DSIZE=512,2,0.0,0.0,0.6491890820930954,0.0,0.0,59.67959049612141,214.77179770955638,0.0012575610860297538,82.12276617399755
-O2,-DTIME_REGION=5,-DSIZE=2048,2,0.0,0.0,0.520942951439224,0.0,0.0,43.12012990218739,227.3281701457988,71.23383334762121,85.41233388594367
-O2,-DTIME_REGION=6,-DSIZE=128,2,0.5642625362843667,0.0,1.7011365774931424,0.5628026073418457,1.0025940337224384,3.176884497342616,208.95381715362868,0.0,39.91879145257227
-O2,-DTIME_REGION=6,-DSIZE=512,2,0.5498196204508564,0.0,1.6513102950532692,0.5494622466319088,1.0006504065040651,3.1374045729053037,216.1441626823216,0.0,42.79080334772717
-O2,-DTIME_REGION=6,-DSIZE=2048,2,0.5281208979274287,0.6058108411951865,1.584796374418137,0.5280349757118706,1.0001627206899357,3.1738730204301007,202.65421816026233,60.066936534249,45.70798395268371
-O3,-DTIME_REGION=0,-DSIZE=128,2,1.690541874748421,0.0,2.884198092537598,1.2616769443994178,1.3399165945393028,5.20390915599481,56.02161938503711,0.0,26.944283080636318
-O3,-DTIME_REGION=0,-DSIZE=512,2,1.764174672950638,13574.820512820514,2.9024880626543546,1.3214332026060076,1.3350464249509524,5.844438393086595,204.19141362861052,0.002997824847471248,26.547973335947102
-O3,-DTIME_REGION=0,-DSIZE=2048,2,1.7185088873659202,1.5983301075819105,2.80127271733405,1.2884636409123942,1.3337659153105788,28.458919287804505,38.842519052053206,27.43537106964909,30.55949941753877
-O3,-DTIME_REGION=4,-DSIZE=128,2,1.8958522582837753,0.0,3.15117485788634,1.4218891937128315,1.3333333333333333,4.699392325055099,43.11462003019628,0.0,21.257415467542323
-O3,-DTIME_REGION=4,-DSIZE=512,2,1.9125012949356963,67517.93548387097,3.124852831343349,1.4343759712017723,1.3333333333333333,5.393861939470999,209.17214363591233,0.0006500223209277621,21.61344618966813
-O3,-DTIME_REGION=4,-DSIZE=2048,2,1.7506866986752092,1.5978219951760022,2.8487257889431046,1.313015024006407,1.3333333333333333,28.417393095629567,37.779468360975024,28.892313763262152,29.164060222248533
-O3,-DTIME_REGION=5,-DSIZE=128,2,0.0,0.0,1.0683016128523182,0.0,0.0,21.3230831478859,205.19924098671726,0.0,112.09007985354921
-O3,-DTIME_REGION=5,-DSIZE=512,2,0.0,0.0,0.3796868148767508,0.0,0.0,62.21308371309261,227.5919404521648,0.00036545232948451123,87.58678960966934
-O3,-DTIME_REGION=5,-DSIZE=2048,2,0.0,0.0,0.27957015607301766,0.0,0.0,54.29246699144527,213.60292331137666,73.64835627925673,90.71139281390634
-O3,-DTIME_REGION=6,-DSIZE=128,2,0.6798546074194192,0.0,1.3213890625751528,0.45294323780207096,1.5009708737864078,5.078522869933913,208.62873134328356,0.0,59.99093014147605
-O3,-DTIME_REGION=6,-DSIZE=512,2,0.6814568611158092,12308.0,1.310505409743811,0.4542307514294847,1.500243783520234,5.003082992335696,215.92175387596902,0.0028069387525964185,58.477745283316764
-O3,-DTIME_REGION=6,-DSIZE=2048,2,0.6489876414001816,0.6042502860917183,1.2449229722248896,0.4326408298441787,1.5000610128126908,5.074303387593974,202.12487336310085,60.4103354041878,60.637715866271655
-O2,-DTIME_REGION=0,-DSIZE=128,3,1.3372876468603332,0.0,2.712943955336053,1.3372876468603332,1.0,2.6966628284381424,47.444464511468304,0.0,8.026013067885518
-O2,-DTIME_REGION=0,-DSIZE=512,3,1.4701098879714742,2134.75,2.813702396109437,1.4701098879714742,1.0,3.0653109658541076,202.6069375776021,0.018548445754303772,6.242501375377202
-O2,-DTIME_REGION=0,-DSIZE=2048,3,1.4269771409189351,1.491282515393995,2.689524884842033,1.4269771409189351,1.0,14.068333396863553,39.647648320168976,29.838275384929357,11.207560506633332
-O2,-DTIME_REGION=4,-DSIZE=128,3,1.6982062787588734,0.0,3.8876292159957693,1.6982062787588734,1.0,1.5125346109188083,37.86716145669539,0.0,4.044809569124947
-O2,-DTIME_REGION=4,-DSIZE=512,3,1.7957235222790064,0.0,4.057271299308854,1.7957235222790064,1.0,1.7034836484864215,204.338246865656,0.0,3.0122633085047203
-O2,-DTIME_REGION=4,-DSIZE=2048,3,1.4861284949496831,1.5432801325871672,3.3472481359509403,1.4861284949496831,1.0,8.543885593096084,39.86268540074832,29.70146385216321,18.334237624699984
-O2,-DTIME_REGION=5,-DSIZE=128,3,0.0,0.0,2.6062791420578177,0.0,0.0,14.896054063341161,181.8146866589773,0.0,37.24380893171692
-O2,-DTIME_REGION=5,-DSIZE=512,3,0.0,0.0,0.6694182401727732,0.0,0.0,45.116680606358656,220.29852052527522,0.0034306989778322677,81.98755859508444
-O2,-DTIME_REGION=5,-DSIZE=2048,3,0.0,0.0,0.5241169663439268,0.0,0.0,43.28760840335833,227.21083357437664,70.75185003878998,85.18928974070266
-O2,-DTIME_REGION=6,-DSIZE=128,3,0.5647262951822701,0.0,1.7025347160786954,0.5632651663460935,1.0025940337224384,3.170896025151583,217.4693106704438,0.0,39.89395400868687
-O2,-DTIME_REGION=6,-DSIZE=512,3,0.5497618688687514,0.0,1.6511368458373115,0.5494045325873939,1.0006504065040651,3.140534628574033,217.25868375706642,0.0,42.770291396570684
-O2,-DTIME_REGION=6,-DSIZE=2048,3,0.5261430970999466,0.5891764057447455,1.5788613478115108,0.526057496661144,1.0001627206899357,3.185726066746715,199.6194869053782,62.49406809406809,45.22975462893359
-O3,-DTIME_REGION=0,-DSIZE=128,3,1.6764848850302423,0.0,2.860215756732976,1.2511860005783868,1.3399165945393028,5.191124461024176,83.45258464250531,0.0,27.41161142252386
-O3,-DTIME_REGION=0,-DSIZE=512,3,1.7691337677740786,19078.126126126128,2.910646943245324,1.3251477512020406,1.3350464249509524,5.84373468855853,206.5969040502025,0.0021068555370915712,26.328315812451702
-O3,-DTIME_REGION=0,-DSIZE=2048,3,1.5939852117311994,1.579938713503065,2.5982916555309368,1.1951011743766344,1.3337659153105788,28.463885494877434,38.93792210581676,28.305414661865075,28.165252201305517
-O3,-DTIME_REGION=4,-DSIZE=128,3,1.8860827648469665,5418.666666666667,3.1349356702458797,1.414562073635225,1.3333333333333333,4.715208724739953,42.813254333991665,0.0440270032286469,21.979619695763862
-O3,-DTIME_REGION=4,-DSIZE=512,3,1.9164195501724905,16879.483870967742,3.1312549033330748,1.437314662629368,1.3333333333333333,5.445241714783917,201.82994377624493,0.002669144091591249,21.438020997245708
-O3,-DTIME_REGION=4,-DSIZE=2048,3,1.735278629440526,1.7242155426231007,2.8236537098703494,1.3014589720803944,1.3333333333333333,27.420188689950642,39.74556232967732,26.655332404030553,28.95411789631416
-O3,-DTIME_REGION=5,-DSIZE=128,3,0.0,0.0,1.4870938687638673,0.0,0.0,21.047946591138984,175.52864282968088,0.0,56.85288108784956
-O3,-DTIME_REGION=5,-DSIZE=512,3,0.0,0.0,0.36044172346448783,0.0,0.0,83.61803629931046,210.9846320320004,0.0007199164896871963,88.56424506725872
-O3,-DTIME_REGION=5,-DSIZE=2048,3,0.0,0.0,0.2694966800747554,0.0,0.0,54.197626222171365,202.78382995743894,68.48388301161812,90.63312902964064
-O3,-DTIME_REGION=6,-DSIZE=128,3,0.6790287824093773,0.0,1.3197839603607067,0.4523930439079292,1.5009708737864078,5.073785441883602,209.7105508870215,0.0,59.6709993549007
-O3,-DTIME_REGION=6,-DSIZE=512,3,0.6810570965639001,0.0,1.309736625044743,0.45396428503495584,1.500243783520234,5.002325500361324,216.81153275386896,0.0,58.23265047094852
-O3,-DTIME_REGION=6,-DSIZE=2048,3,0.65178127595284,0.5916229264110933,1.2502818980508046,0.43450317712792025,1.5000610128126908,5.080389488657621,200.42311901299712,62.118828383084946,60.1041982700346
-O2,-DTIME_REGION=0,-DSIZE=128,4,1.3396135503220414,0.0,2.7176624956979203,1.3396135503220414,1.0,2.703900524179465,69.39248128039523,0.0,7.739933133389056
-O2,-DTIME_REGION=0,-DSIZE=512,4,1.470730079283948,2390.1489841986454,2.814889405186943,1.470730079283948,1.0,3.055347119127851,202.65266857780642,0.016722821498602623,6.170120935912141
-O2,-DTIME_REGION=0,-DSIZE=2048,4,1.4228017689931172,1.3551131103993588,2.6816552649868353,1.4228017689931172,1.0,14.074057069454746,39.38171420284991,32.99990645177692,11.196471004651674
-O2,-DTIME_REGION=4,-DSIZE=128,4,1.6947359590416222,32512.0,3.8796855796178966,1.6947359590416222,1.0,1.5118679541454598,38.214195821797134,0.008341675008341676,4.110172563066927
-O2,-DTIME_REGION=4,-DSIZE=512,4,1.795239654436334,3476.8372093023254,4.056178031246026,1.795239654436334,1.0,1.7023602255723438,203.78875896086353,0.01291649251572937,2.96595536594398
-O2,-DTIME_REGION=4,-DSIZE=2048,4,1.4888096750516504,1.5095974507833698,3.3532870324257504,1.4888096750516504,1.0,8.55100765873823,39.57974863260846,30.561125347863026,18.82584755820198
-O2,-DTIME_REGION=5,-DSIZE=128,4,0.0,0.0,2.634560194398475,0.0,0.0,14.858828245804936,171.8635575255348,0.0,37.28763851938748
-O2,-DTIME_REGION=5,-DSIZE=512,4,0.0,0.0,0.656731712085984,0.0,0.0,45.443254487465964,209.47656530788765,0.0009247374670331093,82.42544288289372
-O2,-DTIME_REGION=5,-DSIZE=2048,4,0.0,0.0,0.5110485533916166,0.0,0.0,43.56781539247253,225.78557592419864,70.83629452280645,85.6943221606091
-O2,-DTIME_REGION=6,-DSIZE=128,4,0.5652198750099969,0.0,1.7040227586916037,0.5637574691238132,1.0025940337224384,3.1873643236769222,210.28651949271958,0.0,39.77458384269997
-O2,-DTIME_REGION=6,-DSIZE=512,4,0.550266117410205,0.0,1.652650940160432,0.5499084533754892,1.0006504065040651,3.1341054588367987,215.50998152131106,0.0,42.738302395161476
-O2,-DTIME_REGION=6,-DSIZE=2048,4,0.5296162790873794,0.5941535589462269,1.5892837458703246,0.5295301135819556,1.0001627206899357,3.186304731605726,200.00373717215658,61.79213409739981,45.47040391595296
-O3,-DTIME_REGION=0,-DSIZE=128,4,1.6875694859510633,0.0,2.8791269622522893,1.2594586057285844,1.3399165945393028,5.189913279395378,49.87683132373914,0.0,26.965736264621082
-O3,-DTIME_REGION=0,-DSIZE=512,4,1.7643268904095455,73023.1724137931,2.902738496675532,1.3215472192095223,1.3350464249509524,5.845133269837159,206.97484234509935,0.0005538400307553099,26.49731372065928
-O3,-DTIME_REGION=0,-DSIZE=2048,4,1.586728468712562,1.492184245963539,2.586462733613309,1.1896603823041008,1.3337659153105788,28.37865782520493,39.55258606725084,30.133697817283817,28.05191926078618
-O3,-DTIME_REGION=4,-DSIZE=128,4,1.8811974103302904,0.0,3.1268164258326876,1.410898057747718,1.3333333333333333,4.716975554090529,48.36576729027608,0.0,22.176646140855105
-O3,-DTIME_REGION=4,-DSIZE=512,4,1.8773351176359643,8081.2972972972975,3.0673945022987743,1.4080013382269732,1.3333333333333333,5.396049707984703,208.6921145650808,0.00544206595111554,23.243834265814023
-O3,-DTIME_REGION=4,-DSIZE=2048,4,1.7452347760114877,1.7245324115717873,2.8398543952643287,1.308926082008616,1.3333333333333333,28.1003263432249,38.420742887966234,26.719020905619338,29.35698166657105
-O3,-DTIME_REGION=5,-DSIZE=128,4,0.0,0.0,1.4958016616581227,0.0,0.0,21.404005664576168,169.07372400756145,0.0,59.42195509987626
-O3,-DTIME_REGION=5,-DSIZE=512,4,0.0,0.0,0.3810750070727403,0.0,0.0,62.1468438335553,229.2506073172527,0.0014355827119951908,88.85261963350314
-O3,-DTIME_REGION=5,-DSIZE=2048,4,0.0,0.0,0.27609315304312215,0.0,0.0,59.912772938187096,225.26071937697924,71.85662882969626,90.54284934887366
-O3,-DTIME_REGION=6,-DSIZE=128,4,0.6798919802925877,0.0,1.3214617017913954,0.45296813693490645,1.5009708737864078,5.045360873581733,214.50704225352112,0.0,59.866418377093225
-O3,-DTIME_REGION=6,-DSIZE=512,4,0.6731347116276546,0.0,1.2945011363301344,0.448683553314371,1.500243783520234,5.001719506781826,215.64743298500684,0.0,57.52240294407564
-O3,-DTIME_REGION=6,-DSIZE=2048,4,0.6123278333984145,0.5942747336251006,1.1746001826325871,0.4082019518994555,1.5000610128126908,5.074027793194748,202.08239913994794,61.41829086570133,56.91009206175749
-O2,-DTIME_REGION=0,-DSIZE=128,5,1.3376717263523008,0.0,2.713723747792243,1.3376717263523008,1.0,2.700700065539827,51.05495015070717,0.0,7.918099125979913
-O2,-DTIME_REGION=0,-DSIZE=512,5,1.4698859239053101,8714.699588477366,2.813273742282424,1.4698859239053101,1.0,3.0666288465645417,201.78256787421796,0.004551183110952787,6.256928031762228
-O2,-DTIME_REGION=0,-DSIZE=2048,5,1.4257735881666551,1.546920672778019,2.6872564620709825,1.4257735881666551,1.0,14.085398575629737,39.44234562081265,28.858782768302515,11.077654012369006
-O2,-DTIME_REGION=4,-DSIZE=128,5,1.6796384298271176,0.0,3.845122653107516,1.6796384298271176,1.0,1.5233323138145431,38.21077283372365,0.0,4.890141336224259
-O2,-DTIME_REGION=4,-DSIZE=512,5,1.795944437149539,523264.0,4.057770422630118,1.795944437149539,1.0,1.6433159308560474,208.91387067845528,8.68127334313015e-05,3.0017339827941347
-O2,-DTIME_REGION=4,-DSIZE=2048,5,1.490629810461596,1.471878856178676,3.357386573361858,1.490629810461596,1.0,8.55435516169702,40.24691894988687,30.832355563929355,18.540012977121915
-O2,-DTIME_REGION=5,-DSIZE=128,5,0.0,0.0,2.594664851148109,0.0,0.0,14.907508161044614,186.82289665770264,0.0,36.99119060881764
-O2,-DTIME_REGION=5,-DSIZE=512,5,0.0,0.0,0.662645725308474,0.0,0.0,60.026168331652194,207.73764139180665,0.17871297830943286,79.52754268951094
-O2,-DTIME_REGION=5,-DSIZE=2048,5,0.0,0.0,0.48263556625198356,0.0,0.0,39.47081613749253,192.95368411418073,74.05923167588642,86.77674642377181
-O2,-DTIME_REGION=6,-DSIZE=128,5,0.5651908170201585,0.0,1.7039351547728532,0.5637284863163546,1.0025940337224384,3.172393143199341,210.71260028315243,0.0,39.89363829021552
-O2,-DTIME_REGION=6,-DSIZE=512,5,0.5506671415693529,8205.333333333334,1.6538553627710082,0.5503092168754502,1.0006504065040651,3.1366450487092363,219.25055996125673,0.00412847824291966,42.847780290163676
-O2,-DTIME_REGION=6,-DSIZE=2048,5,0.5305094635306226,0.5965014435791057,1.5919640326624085,0.5304231527092558,1.0001627206899357,3.173593847290399,202.7349407535814,61.051425164623666,45.466288101560195
-O3,-DTIME_REGION=0,-DSIZE=128,5,1.6840699923975053,0.0,2.8731565495800084,1.2568468808138995,1.3399165945393028,5.202697974366013,59.164511122607344,0.0,27.02292801117505
-O3,-DTIME_REGION=0,-DSIZE=512,5,1.7696163378100782,20967.049504950493,2.9114408860357273,1.3255092143144693,1.3350464249509524,5.852339737291999,206.49771726235548,0.001927741749790191,26.34150883994671
-O3,-DTIME_REGION=0,-DSIZE=2048,5,1.7135545980221862,1.5656437639436922,2.7931969271043284,1.2847491290277653,1.3337659153105788,28.42572412019919,39.68602517957985,28.522681907713064,30.542678725678236
-O3,-DTIME_REGION=4,-DSIZE=128,5,1.8917310951262265,0.0,3.144324901266265,1.4187983213446698,1.3333333333333333,4.707670066946237,43.38419994976137,0.0,21.688874180855475
-O3,-DTIME_REGION=4,-DSIZE=512,5,1.9126335150299885,69768.53333333334,3.1250688526502026,1.4344751362724915,1.3333333333333333,5.393324700110309,209.8747898507277,0.0006269018635284795,22.46941862905346
-O3,-DTIME_REGION=4,-DSIZE=2048,5,1.7508147046635159,1.6803607294126952,2.848934081104864,1.3131110284976368,1.3333333333333333,28.417267418676413,38.28393515620702,27.43651452816904,29.136232419170916
-O3,-DTIME_REGION=5,-DSIZE=128,5,0.0,0.0,1.551156023005889,0.0,0.0,20.999393081124822,162.29287090558765,0.011924636298592892,58.08528677161385
-O3,-DTIME_REGION=5,-DSIZE=512,5,0.0,0.0,0.3789691418343211,0.0,0.0,62.17394287979951,231.2050330302832,0.0010597411405640648,88.52188213244277
-O3,-DTIME_REGION=5,-DSIZE=2048,5,0.0,0.0,0.28124583945394077,0.0,0.0,54.29526552352569,211.65974543812155,75.3984413734013,91.01806646832965
-O3,-DTIME_REGION=6,-DSIZE=128,5,0.6808557489179277,0.0,1.3233349160146708,0.4536102337551523,1.5009708737864078,5.019305019305019,207.5035394053799,0.0,60.00495448070849
-O3,-DTIME_REGION=6,-DSIZE=512,5,0.6816314080445472,0.0,1.3108406471808607,0.4543470971398656,1.500243783520234,5.005044888906395,216.7569694584859,0.0,58.27275657597279
-O3,-DTIME_REGION=6,-DSIZE=2048,5,0.6418947657306779,0.6035197751467851,1.231317036923796,0.4279124383928175,1.5000610128126908,5.071502119512155,201.74254682519722,60.540140398979794,59.82018476507338
-O2,-DTIME_REGION=0,-DSIZE=128,6,1.3415412036814784,4865.428571428572,2.7215731095002282,1.3415412036814784,1.0,2.6945078738240054,45.06300351167114,0.03963086678367208,8.20540847941447
-O2,-DTIME_REGION=0,-DSIZE=512,6,1.462203817461788,22770.666666666668,2.798570650027782,1.462203817461788,1.0,2.908061483866292,203.07019334939574,0.0018230482700056026,7.644513654215116
-O2,-DTIME_REGION=0,-DSIZE=2048,6,1.426502438322387,1.5603211196773945,2.6886301779116466,1.426502438322387,1.0,14.100898551809617,39.614548002948474,28.71826899275738,11.108377831966585
-O2,-DTIME_REGION=4,-DSIZE=128,6,1.699875252334219,3251.2,3.891449924064862,1.699875252334219,1.0,1.5179096788801214,33.969477609601704,0.09136592051164916,3.9162760983635754
-O2,-DTIME_REGION=4,-DSIZE=512,6,1.794882227605349,130816.0,4.055370458365138,1.794882227605349,1.0,1.698419443609687,206.6685227731107,0.0003393770013963242,4.8849137198762955
-O2,-DTIME_REGION=4,-DSIZE=2048,6,1.487140569874882,1.5204420863325212,3.349527664506953,1.487140569874882,1.0,8.565104426875417,39.73589552326411,30.189734723772222,18.45374143619047
-O2,-DTIME_REGION=5,-DSIZE=128,6,0.0,0.0,2.694158222831559,0.0,0.0,15.225359372315445,164.00225691179236,0.0,35.12349778282385
-O2,-DTIME_REGION=5,-DSIZE=512,6,0.0,0.0,0.6448922742614083,0.0,0.0,59.58450081042804,217.800712751504,0.00027687792452307775,82.03161521825122
-O2,-DTIME_REGION=5,-DSIZE=2048,6,0.0,0.0,0.5131829017906963,0.0,0.0,39.14089628531776,227.72029265339535,71.3392745288831,85.27231708416207
-O2,-DTIME_REGION=6,-DSIZE=128,6,0.5630007283321194,0.0,1.6973324836125274,0.5615440640932265,1.0025940337224384,3.1798787334381315,207.62711864406776,0.0,40.05485251274582
-O2,-DTIME_REGION=6,-DSIZE=512,6,0.5495300253901747,0.0,1.6504401858899833,0.5491728398033108,1.0006504065040651,3.133891773498492,218.4495137689721,0.0,42.75033599513335
-O2,-DTIME_REGION=6,-DSIZE=2048,6,0.529472796090862,0.5894147596422541,1.5888531790558627,0.5293866539292919,1.0001627206899357,3.1747006103982094,199.91691906641788,62.64352657934381,45.33854395267094
-O3,-DTIME_REGION=0,-DSIZE=128,6,1.6987923731290357,0.0,2.8982740950592123,1.2678344160019328,1.3399165945393028,5.2220768804267665,48.18575404597464,0.0,26.449795221710005
-O3,-DTIME_REGION=0,-DSIZE=512,6,1.7959665935471332,1171.2787610619469,2.954793353867865,1.3452465472225914,1.3350464249509524,6.090484020473883,201.3928296539736,0.03403255680877016,25.429368715878063
-O3,-DTIME_REGION=0,-DSIZE=2048,6,1.7080586739147507,1.5851054042635544,2.78423824265552,1.2806285228221737,1.3337659153105788,28.410556299812466,39.16381803887636,28.285464803256044,30.498928983647627
-O3,-DTIME_REGION=4,-DSIZE=128,6,1.899486688873938,0.0,3.157215796070427,1.4246150166554534,1.3333333333333333,4.739302866315946,56.94279832823904,0.0,19.932958262319055
-O3,-DTIME_REGION=4,-DSIZE=512,6,1.9141477846252686,3068.9970674486804,3.1275430311635133,1.4356108384689514,1.3333333333333333,5.4392142450400165,204.3865463183559,0.014517736544378507,21.52649030091235
-O3,-DTIME_REGION=4,-DSIZE=2048,6,1.7537153892274524,1.6723496163089309,2.853654090976223,1.3152865419205892,1.3333333333333333,28.407342792386576,37.55768649405592,27.83195841453669,29.320047012963713
-O3,-DTIME_REGION=5,-DSIZE=128,6,0.0,0.0,1.4958347143961994,0.0,0.0,21.371636657900062,170.4846648996592,0.011165698972755694,58.69627665451331
-O3,-DTIME_REGION=5,-DSIZE=512,6,0.0,0.0,0.36708682892042754,0.0,0.0,82.21049126829007,218.0369630678481,0.0,88.73625382844614
-O3,-DTIME_REGION=5,-DSIZE=2048,6,0.0,0.0,0.2773863052779218,0.0,0.0,59.79657031072807,226.89432450212306,71.97628791825954,91.00738066494229
-O3,-DTIME_REGION=6,-DSIZE=128,6,0.6804998658862853,1546.0,1.3226432093755802,0.4533731318647308,1.5009708737864078,5.042992159556577,207.37435415688114,0.021645021645021644,59.89518497376185
-O3,-DTIME_REGION=6,-DSIZE=512,6,0.6756138175801867,4102.666666666667,1.2992686894175032,0.4503360220529616,1.500243783520234,5.0015680083869505,214.90276852244503,0.008466086269419085,57.96364331873399
-O3,-DTIME_REGION=6,-DSIZE=2048,6,0.6374498505784483,0.6083309621308657,1.2227905617960686,0.4249492821516622,1.5000610128126908,5.072961562971652,201.61030928221982,60.1082351278948,59.85325423195641
-O2,-DTIME_REGION=0,-DSIZE=128,7,1.3354695500282139,8514.5,2.7092562106007403,1.3354695500282139,1.0,2.696316828707279,60.76534035196367,0.016823687752355317,8.174766215998467
